root_id,cell_type
720575940615553426,NA
720575940628467561,CB3851
720575940627429907,CB0618
720575940608557323,CB0483
720575940613830550,NA
720575940626776451,Mi14
720575940639812174,TmY3
720575940615862459,T2a
720575940622428167,CB1570
720575940630539794,NA
720575940612933529,Lawf2
720575940614711207,NA
720575940622032038,Pm1
720575940620740822,L2
720575940603492012,CB2211
720575940628210152,Mi13
720575940627455560,T5c
720575940631202809,Dm21
720575940628099816,Tm5c
720575940625014792,Mi2
720575940613428978,C2
720575940624513072,CB3823
720575940625365396,Y3
720575940627817788,Dm21
720575940616165738,T4a
720575940621203632,NA
720575940624963255,C2
720575940623947500,NA
720575940629738575,R1-6
720575940620696405,TmY15
720575940637790298,T4d
720575940623361427,NA
720575940620488513,NA
720575940619931958,NA
720575940627974808,R7
720575940637864355,NA
720575940615102375,R1-6
720575940643013261,Mi15
720575940616948411,R1-6
720575940626665128,T4b
720575940622629011,CB1897
720575940626461801,Mi9
720575940631911235,T5a
720575940634626273,Dm10
720575940616824076,NA
720575940627146283,L4
720575940635899625,NA
720575940610564164,C2
720575940618625620,Tm4
720575940623134746,TmY18
720575940631087831,Mi1
720575940623152264,C2
720575940618441501,Dm3
720575940623068868,TmYem1
720575940618547897,T2a
720575940638146650,Tm4
720575940655324577,L5
720575940641829851,T4b
720575940635218327,T5a
720575940623355672,Dm3
720575940644896535,Dm3
720575940623352319,CB1891
720575940628035402,T5c
720575940620440411,Dm3
720575940628707858,NA
720575940618658171,T5a
720575940646762275,Tm6
720575940630930191,BM_InOm
720575940630681538,L1
720575940633507359,R8
720575940624187573,TmY9
720575940631885143,Dm9
720575940624109340,NA
720575940647336739,Tm6
720575940643569518,CB1376
720575940627074703,CB0978
720575940630968121,CB2946
720575940607854549,NA
720575940616483131,Tm1
720575940621569371,R1-6
720575940631295116,NA
720575940629178923,T4a
720575940628692329,T4b
720575940638767593,R1-6
720575940612682902,Dm2
720575940613941533,NA
720575940616350011,KCab
720575940614368175,Tm9
720575940628209051,MTe52
720575940622061061,Mi4
720575940609005660,Dm12
720575940612249698,T5a
720575940616139743,Dm3
720575940626216890,Dm21
720575940628254407,NA
720575940635403662,T2
720575940630697576,Mi1
720575940639012736,NA
720575940618103611,Dm2
720575940624860972,Tm3
720575940614983274,NA
720575940607410866,NA
720575940627096068,NA
720575940626603151,T5d
720575940619172079,NA
720575940617297565,CB3599
720575940624551056,CB1791
720575940631767436,T4a
720575940629995308,L1
720575940633350348,NA
720575940626425219,Mi1
720575940632668472,R1-6
720575940627722841,T1
720575940610580578,Mi1
720575940630391599,"PLP191,PLP192b"
720575940604612832,NA
720575940645157320,L4
720575940638063984,NA
720575940647189044,Mi10
720575940640225845,R1-6
720575940632209038,T2a
720575940628869648,DNge077
720575940627670032,NA
720575940610898040,NA
720575940629263003,Tm1
720575940622311126,Mi4
720575940637290341,T5a
720575940611703080,NA
720575940632240465,T5c
720575940610626162,CB1407
720575940618422219,TmY18
720575940626706576,L1
720575940621145332,MTe06
720575940636490158,NA
720575940624678581,Dm6
720575940631334671,Mi15
720575940606621362,NA
720575940612503146,NA
720575940614270189,Tm9
720575940626770258,NA
720575940633521588,KCab
720575940628620529,Dm21
720575940624912056,Tm12
720575940630288697,NA
720575940633731832,Mi1
720575940618356273,Tm2
720575940612882669,T5b
720575940622928041,Pm1a
720575940612965874,R1-6
720575940616193898,TmY18
720575940620413400,R1-6
720575940626565907,NA
720575940633176111,MeTu4
720575940614559894,T4c
720575940624271911,TmY5a
720575940629957943,NA
720575940613124817,NA
720575940633735597,CB3857
720575940625906702,NA
720575940625567004,CB1814
720575940630414700,NA
720575940627801737,NA
720575940647683380,NA
720575940623991576,NA
720575940617828609,T3
720575940616618252,Tm5Y
720575940640532824,Mi14
720575940620825682,Dm3
720575940637528933,TmY3
720575940607590748,BM_InOm
720575940627335549,L2
720575940630737014,T2
720575940624403843,NA
720575940644583204,Mi9
720575940607590322,L4
720575940613870754,CB3816
720575940628799248,Dm2
720575940640886435,NA
720575940623228637,T4c
720575940620413376,Tm9
720575940620636075,Tm4
720575940620849078,Tm20
720575940624017961,R1-6
720575940625529232,Tm9
720575940615901382,T5c
720575940628289553,R1-6
720575940629933559,CB1152
720575940627948367,NA
720575940614008360,Mi9
720575940625308391,R7
720575940626638863,Y3
720575940639556467,NA
720575940642123765,R1-6
720575940626572837,C3
720575940639842101,NA
720575940612484778,T2
720575940620179553,CB1202
720575940636215408,TmY9
720575940618153296,NA
720575940631629625,T5d
720575940606947529,T4b
720575940644899364,R1-6
720575940622859463,R1-6
720575940618490929,Tm4
720575940644199368,TmY11
720575940621200961,TmY18
720575940610732386,T5d
720575940628945145,NA
720575940620244719,CB3036
720575940612483826,Mi9
720575940618369209,Tm2
720575940610493123,Tm6
720575940630834223,CB2250
720575940622730239,NA
720575940625014535,NA
720575940624621802,Dm10
720575940612924074,Mi9
720575940637477439,CB1604
720575940620415809,T5b
720575940624516391,T5d
720575940627026490,Pm1
720575940621741094,CB3656
720575940626427529,NA
720575940611260821,L3
720575940622136022,LB3
720575940623137997,lLN1_bc
720575940636345707,CB.FBTI0
720575940620144161,NA
720575940617100445,NA
720575940620671983,Dm3
720575940642740260,CB1770
720575940631626413,LC10c
720575940621137067,NA
720575940633784986,T5d
720575940632803921,T4a
720575940617689561,T5d
720575940644425120,NA
720575940622841037,CB.FB5D2
720575940622800903,C2
720575940624739472,MeTu1
720575940625281771,T3
720575940626071054,NA
720575940630154660,NA
720575940622711303,Dm8
720575940628628742,Tm12
720575940622591626,CL128c
720575940617910848,NA
720575940607963826,L3
720575940634182937,T4c
720575940617492822,NA
720575940618229312,T5d
720575940631982679,L5
720575940606778123,L2
720575940614762035,R7
720575940603439020,cLP01
720575940622420905,TmY16
720575940621824577,T4c
720575940640445648,CB0952
720575940617604637,Tm5Y
720575940646005539,L3
720575940633464109,R7
720575940633874899,Tm1
720575940634317779,Mi14
720575940636501428,NA
720575940621089569,CB2124
720575940634788703,T4d
720575940631277866,T5c
720575940633660828,TmY3
720575940615459771,NA
720575940627047710,CB3825
720575940615078034,L2
720575940628816683,T4d
720575940633094495,NA
720575940624729236,Mi4
720575940635850864,LLPC2
720575940630661540,NA
720575940618162773,NA
720575940624377096,T4b
720575940631271564,NA
720575940616525580,R1-6
720575940637971363,Tm2
720575940616229405,NA
720575940619899560,Dm2
720575940621229573,NA
720575940624186430,CL270b
720575940608697412,T4c
720575940616841565,TmY4
720575940633316633,T5a
720575940622465123,CB3851
720575940613933727,TmYem1
720575940627521597,T5b
720575940606499017,T5b
720575940633124252,Tm2
720575940628251100,NA
720575940641416181,Tm3
720575940631353683,NA
720575940630782671,NA
720575940641948661,NA
720575940647024948,CB1323
720575940620533887,NA
720575940620574190,L2
720575940629716474,NA
720575940622828276,R7
720575940611400470,CB1233
720575940606810889,L1
720575940631025980,Tm1
720575940620860912,NA
720575940633182035,NA
720575940615223199,Tm9
720575940620731118,NA
720575940626953274,T5a
720575940633727339,NA
720575940646051351,NA
720575940614008332,Pm1
720575940640814299,TmY11
720575940630315052,T4c
720575940605663148,R1-6
720575940627709565,R8
720575940631475031,Mi10
720575940623526985,NA
720575940620678772,NA
720575940639979683,CB3825
720575940615487138,Dm10
720575940632113682,R7
720575940612364697,NA
720575940619114525,NA
720575940621540446,NA
720575940625106615,R1-6
720575940632831775,T2a
720575940605840514,T4c
720575940642773044,T3
720575940620430574,Tm4
720575940636760548,LTe49d
720575940637573221,NA
720575940614549666,NA
720575940634984032,C2
720575940641284853,NA
720575940630439471,NA
720575940621613082,LTe49e
720575940612939377,CB3851
720575940625180803,NA
720575940617668667,Mi2
720575940614115515,KCab
720575940630324480,TmY20
720575940632934355,NA
720575940619728286,R1-6
720575940616117772,Tm1
720575940623440639,NA
720575940620497261,NA
720575940627076106,CB0050
720575940632625837,NA
720575940622403976,T3
720575940642025357,T5a
720575940619273419,Tm1
720575940633573089,Tm6
720575940630828150,Mi9
720575940613428945,JO-E
720575940622711517,C2
720575940628742043,BM_InOm
720575940624983054,NA
720575940627447427,NA
720575940607346050,CB3864
720575940605817958,L2
720575940622630220,Mi2
720575940628669739,Tm2
720575940630933266,NA
720575940629856471,Tm9
720575940639399502,Dm3
720575940612685864,T4a
720575940633298380,NA
720575940617189204,MTe52
720575940638728792,TmY3
720575940623813144,R1-6
720575940636527728,Dm3
720575940628110332,T4d
720575940642650331,Dm9
720575940622858973,Y1
720575940623202634,T4b
720575940607584898,TmY5a
720575940619210375,NA
720575940641368309,T5a
720575940633935514,MTe51
720575940633973529,T4d
720575940632419395,R7
720575940616616390,R7
720575940624310013,Tm4
720575940633292057,CB1025
720575940626307922,NA
720575940615339170,R1-6
720575940627254680,NA
720575940624702727,Tm20
720575940643808535,T5d
720575940630358124,Tm1
720575940614273331,NA
720575940620725976,CB3816
720575940625378121,CB.FB7C0
720575940627219911,C2
720575940637426350,R1-6
720575940631530282,Tm3
720575940624598054,C2
720575940630842103,Am
720575940637146202,CB3223
720575940608193545,BM_InOm
720575940627513256,NA
720575940631842956,NA
720575940625769037,L2
720575940637251502,L3
720575940629669623,CB2243
720575940629343643,Tm2
720575940629022917,Dm3
720575940628772345,NA
720575940637502909,CB1225
720575940609424174,Dm3
720575940621921916,T5c
720575940629973753,KCapbp-m
720575940620284038,R1-6
720575940620892877,KCab
720575940630679801,CB2516
720575940638887750,Tm2
720575940630788772,NA
720575940622705413,NA
720575940623842317,CB3854
720575940620677511,R1-6
720575940620827713,NA
720575940621243526,NA
720575940617570193,Tm1
720575940634428255,T4b
720575940618059547,NA
720575940626271588,TmY18
720575940616095605,Y3
720575940612731315,Tm5c
720575940636310373,CB1937
720575940597944841,CB3851
720575940628453544,CB3819
720575940637917296,NA
720575940625050826,NA
720575940630941714,T5b
720575940611434133,Tm2
720575940626451504,R1-6
720575940616076829,CB1029
720575940626649602,Tm1
720575940620324555,Tm2
720575940621825916,NA
720575940639792000,LC28
720575940626851831,L4
720575940618826314,Mi1
720575940618391526,R1-6
720575940629576433,CB2498
720575940613693469,NA
720575940621739503,Nod5
720575940626747663,T3
720575940625804180,NA
720575940643946952,Mi15
720575940636841870,Mi13
720575940627115858,T5c
720575940636536951,CB3849
720575940609874955,NA
720575940624161171,Mi1
720575940638251998,Dm21
720575940633423897,C3
720575940616098354,BM_Taste
720575940633854350,Tm5a
720575940618864542,Tm6
720575940627100232,NA
720575940638134872,NA
720575940610703406,TmY3
720575940617410205,NA
720575940625459464,NA
720575940624037052,NA
720575940627861125,R8
720575940621326104,Tm1
720575940616783361,NA
720575940647141252,NA
720575940607161218,NA
720575940630912087,Tm12
720575940632416668,CB1128
720575940628130325,CB0522
720575940632442439,Tm4
720575940628351546,T5c
720575940624298277,Dm8
720575940615013718,Dm2
720575940624915128,NA
720575940634003885,C3
720575940617961245,T4b
720575940635542895,Mi1
720575940625028536,L3
720575940625598616,Dm3
720575940632233628,KCab
720575940610539250,T4b
720575940627039242,T5a
720575940622930957,NA
720575940607081161,T2a
720575940646982964,Mi1
720575940624771255,TmY9
720575940609696963,L4
720575940626098584,CB3305
720575940628393734,CB1271
720575940619104539,NA
720575940639226431,Tm2
720575940636136799,Mi1
720575940622831541,NA
720575940636612207,NA
720575940618251225,LC10b
720575940628350632,T2a
720575940607987330,T2a
720575940629064783,NA
720575940611226026,Mi13
720575940620879809,NA
720575940619998740,CB1350
720575940621325601,BM_InOm
720575940616409489,CB3510
720575940613384434,Tm5Y
720575940625479572,R1-6
720575940628342654,CB3864
720575940605834626,NA
720575940604324320,T5c
720575940631845151,NA
720575940614221474,NA
720575940634999950,TmY5a
720575940617091340,Tm8
720575940638832035,CB3149
720575940620242414,T2a
720575940632824511,NA
720575940627176793,Tm6
720575940631620177,NA
720575940632818771,NA
720575940627985905,T5d
720575940617982438,Tm1
720575940610307886,Tm9
720575940625571405,TmY5a
720575940630410487,L4
720575940621622908,Mi9
720575940618183825,Tm8
720575940630937871,NA
720575940628610811,KCapbp-ap1
720575940633573836,cL16
720575940622670263,T2
720575940613069549,Tm1
720575940640094592,NA
720575940615101452,NA
720575940627944708,Tm12
720575940616025750,CB1901
720575940635682495,R1-6
720575940628946731,NA
720575940620685190,Tm4
720575940621602139,NA
720575940621368858,CB0957
720575940614123491,L1
720575940639755317,R1-6
720575940628260368,L3
720575940622957311,C3
720575940618992449,KCapbp-ap1
720575940626126522,NA
720575940617906315,NA
720575940639124029,NA
720575940627144138,NA
720575940612294293,Dm3
720575940628688231,Tm16
720575940630428892,T4c
720575940604584113,CB3864
720575940630270823,Tm5c
720575940610278980,Tm2
720575940617240891,CB3849
720575940625871768,NA
720575940613479074,Tm9
720575940627568646,NA
720575940624885543,T5b
720575940622531060,T2
720575940611453107,KCapbp-ap2
720575940628692679,Tm2
720575940635316634,NA
720575940616052597,Tlp6
720575940628570871,LC10d
720575940618417067,CB1054
720575940629489212,NA
720575940619403841,PLP067b
720575940624449514,NA
720575940621462512,NA
720575940622445737,TmY18
720575940615074302,R1-6
720575940610238659,CB3834
720575940640238499,T4c
720575940624329546,T5a
720575940632388968,TmY5a
720575940659316609,NA
720575940627717288,T4d
720575940625251476,LC10c
720575940630472535,NA
720575940626993470,T5d
720575940618404312,T5b
720575940625997863,TmY9
720575940612055219,T5d
720575940642007949,T5c
720575940625308162,NA
720575940619390086,NA
720575940613929670,KCapbp-ap1
720575940614421471,MeTu4
720575940636762766,T2
720575940617077810,NA
720575940625403737,NA
720575940628267259,NA
720575940638138601,Dm3
720575940629720848,NA
720575940631293202,CB0565
720575940636516526,T5a
720575940623387430,NA
720575940609496585,NA
720575940641475380,Dm2
720575940621229915,NA
720575940632238675,Mi1
720575940631019740,R1-6
720575940643769544,NA
720575940624868872,Tm12
720575940625403409,NA
720575940627323157,T5b
720575940608361737,Tm1
720575940624103612,NA
720575940644722592,Am
720575940625362020,NA
720575940639565475,Tm9
720575940632423442,NA
720575940639543715,KCapbp-m
720575940638312262,LB1a
720575940621732205,NA
720575940623014185,T4c
720575940602737598,T5a
720575940615782962,T4d
720575940624670648,T3
720575940608906179,L3
720575940637430926,NA
720575940633873007,CB1008
720575940618884568,SMP162a
720575940631754527,NA
720575940632959443,Tm4
720575940639042894,NA
720575940614306814,KCapbp-m
720575940626801169,Tm2
720575940645114647,Tm20
720575940630771449,CB0799
720575940632304146,L1
720575940614742322,T3
720575940643633352,Mi1
720575940631193797,Tm3
720575940652554657,NA
720575940631321797,T4b
720575940638300724,T4a
720575940632905775,NA
720575940645119267,Tm1
720575940620717667,CB1687
720575940629511383,NA
720575940606182246,R8
720575940610609454,CB3623
720575940617392733,LHAV7a1b
720575940632337170,Tm4
720575940632184928,NA
720575940626901327,NA
720575940606803401,T3
720575940614049517,TmY18
720575940623167172,T4c
720575940625817744,Mi15
720575940628785173,NA
720575940631580012,Dm20
720575940628248463,R1-6
720575940623245493,MTe01
720575940621043753,CB1076
720575940630171708,CB3060
720575940609301038,Tm6
720575940620933067,CB0979
720575940620392374,NA
720575940616560450,Pm1
720575940636348783,Mi10
720575940642376608,Mi15
720575940626087568,Tm3
720575940621079431,R7
720575940637197382,CB2533
720575940619603403,Dm21
720575940640169277,T4b
720575940614099507,TmY14
720575940620519088,NA
720575940634628121,Tm12
720575940631626783,NA
720575940639485824,LC10a
720575940612336090,TmYem1
720575940609681198,NA
720575940624366739,Mi15
